#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.057155	 0.00030
0.019998	 1.763339	 -0.00016
0.029997	 0.863733	 -0.00675
0.039998	 0.823146	 -0.00525
0.049998	 0.560254	 -0.00438
0.059998	 0.412976	 0.00514
0.069998	 0.582079	 0.02625
0.079998	 0.362744	 0.03507
0.089998	 0.459953	 0.05488
0.099998	 0.572596	 0.04133
0.010000	 1.528178	 0.00569
0.020000	 1.178508	 0.02080
0.030000	 1.103843	 0.00284
0.040000	 1.109994	 0.01543
0.050000	 0.878731	 0.00975
0.060000	 0.575555	 0.01190
0.070000	 0.762002	 0.01309
0.080000	 0.606639	 -0.00033
0.090000	 0.421794	 0.00250
0.100000	 0.533089	 0.00286
0.110000	 0.482705	 0.02872
0.120000	 0.614831	 0.05748
0.130000	 0.645022	 0.05762
0.140000	 0.656693	 0.05859
0.150000	 0.712608	 0.04738
0.160000	 0.826307	 0.01652
0.170000	 0.886454	 0.02450
0.180000	 0.912240	 0.03966
0.190000	 0.907057	 0.05206
0.200000	 0.894382	 0.04653
0.210000	 0.892866	 0.05813
0.220000	 0.845666	 0.08027
0.230000	 0.837224	 0.04331
0.240000	 0.774935	 0.07924
0.250000	 0.718498	 0.13706
0.260000	 0.760573	 0.14087
0.270000	 0.776762	 0.15909
0.280000	 0.827991	 0.18272
0.290000	 0.763900	 0.18535
0.300000	 0.694308	 0.20495
0.310000	 0.687030	 0.21837
0.320000	 0.753250	 0.18635
0.330000	 0.714179	 0.19071
0.340000	 0.651070	 0.21162
0.350000	 0.670605	 0.17053
0.360000	 0.657958	 0.15457
0.370000	 0.709023	 0.10502
0.380000	 0.717693	 0.15359
0.390000	 0.714135	 0.18501
0.400000	 0.722879	 0.20159
0.410000	 0.721320	 0.25368
0.420000	 0.733681	 0.31319
0.430000	 0.752137	 0.40367
0.440000	 0.797500	 0.39420
0.450000	 0.824559	 0.48714
0.460000	 0.822209	 0.43159
0.470000	 0.842121	 0.41228
0.480000	 0.830843	 0.40228
0.490000	 0.841262	 0.35909
0.500000	 0.810176	 0.38919
0.510000	 0.779876	 0.39461
0.520000	 0.830434	 0.51074
0.530000	 0.814023	 0.46970
0.540000	 0.828215	 0.41600
0.550000	 0.834373	 0.54617
0.560000	 0.862795	 0.51432
0.570000	 0.863864	 0.57805
0.580000	 0.915553	 0.64417
0.590000	 0.891637	 0.53610
0.600000	 0.881502	 0.47435


Average of all Threads:

meanx = 0.52890	 meanxsqu = 1.23254	 mthree = 0.47435

