#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0206	 1.02858	 0.0308	 0.75939	 0	 0
0.019998	 0.0353	 0.88167	 0.0511	 0.62372	 0	 0
0.029997	 0.0259	 0.43187	 0.0656	 0.54116	 0	 0
0.039998	 0.0329	 0.41157	 0.0886	 0.54718	 0	 0
0.049998	 0.0280	 0.28013	 0.1095	 0.54367	 0	 0
0.059998	 0.0248	 0.20649	 0.1296	 0.53730	 0	 0
0.069998	 0.0407	 0.29104	 0.1530	 0.54060	 0	 0
0.079998	 0.0290	 0.18137	 0.1713	 0.53271	 0	 0
0.089998	 0.0414	 0.22998	 0.2050	 0.56481	 0	 0
0.099998	 0.0573	 0.28630	 0.2093	 0.51495	 0	 0
0.010000	 0.0153	 0.76409	 0.1147	 2.86234	 0	 0
0.020000	 0.0236	 0.58925	 0.1258	 1.56520	 0	 0
0.030000	 0.0331	 0.55192	 0.1458	 1.20547	 0	 0
0.040000	 0.0444	 0.55500	 0.1627	 1.00467	 0	 0
0.050000	 0.0439	 0.43937	 0.1775	 0.87789	 0	 0
0.060000	 0.0345	 0.28778	 0.1837	 0.76045	 0	 0
0.070000	 0.0533	 0.38100	 0.1975	 0.69522	 0	 0
0.080000	 0.0485	 0.30332	 0.1993	 0.61555	 0	 0
0.090000	 0.0380	 0.21090	 0.2098	 0.57868	 0	 0
0.100000	 0.0533	 0.26654	 0.2190	 0.54051	 0	 0
0.110000	 0.0531	 0.24135	 0.2364	 0.53091	 0	 0
0.120000	 0.0738	 0.30742	 0.2817	 0.57563	 0	 0
0.130000	 0.0839	 0.32251	 0.2844	 0.53333	 0	 0
0.140000	 0.0919	 0.32835	 0.2923	 0.50678	 0	 0
0.150000	 0.1069	 0.35630	 0.3144	 0.50492	 0	 0
0.160000	 0.1322	 0.41315	 0.3128	 0.46145	 0	 0
0.170000	 0.1507	 0.44323	 0.3124	 0.42602	 0	 0
0.180000	 0.1642	 0.45612	 0.3782	 0.48781	 0	 0
0.190000	 0.1723	 0.45353	 0.3856	 0.46823	 0	 0
0.200000	 0.1789	 0.44719	 0.3834	 0.43931	 0	 0
0.210000	 0.1875	 0.44643	 0.4016	 0.43625	 0	 0
0.220000	 0.1860	 0.42283	 0.4035	 0.41916	 0	 0
0.230000	 0.1926	 0.41861	 0.3979	 0.39216	 0	 0
0.240000	 0.1860	 0.38747	 0.3805	 0.36036	 0	 0
0.250000	 0.1796	 0.35925	 0.4330	 0.40070	 0	 0
0.260000	 0.1977	 0.38029	 0.4507	 0.39580	 0	 0
0.270000	 0.2097	 0.38838	 0.4703	 0.39475	 0	 0
0.280000	 0.2318	 0.41400	 0.5189	 0.41534	 0	 0
0.290000	 0.2215	 0.38195	 0.5167	 0.40309	 0	 0
0.300000	 0.2083	 0.34715	 0.5292	 0.40485	 0	 0
0.310000	 0.2130	 0.34351	 0.5207	 0.38330	 0	 0
0.320000	 0.2410	 0.37662	 0.5605	 0.39249	 0	 0
0.330000	 0.2357	 0.35709	 0.5547	 0.37816	 0	 0
0.340000	 0.2214	 0.32554	 0.5894	 0.39738	 0	 0
0.350000	 0.2347	 0.33530	 0.5957	 0.38618	 0	 0
0.360000	 0.2369	 0.32898	 0.6211	 0.39234	 0	 0
0.370000	 0.2623	 0.35451	 0.6412	 0.38675	 0	 0
0.380000	 0.2727	 0.35885	 0.6742	 0.39461	 0	 0
0.390000	 0.2785	 0.35707	 0.7027	 0.40075	 0	 0
0.400000	 0.2892	 0.36144	 0.7402	 0.41039	 0	 0
0.410000	 0.2957	 0.36066	 0.7500	 0.40396	 1	 1
0.420000	 0.3081	 0.36684	 0.7852	 0.41086	 2	 2
0.430000	 0.3234	 0.37607	 0.8069	 0.40832	 3	 3
0.440000	 0.3509	 0.39875	 0.8385	 0.40643	 4	 4
0.450000	 0.3711	 0.41228	 0.8853	 0.41536	 5	 5
0.460000	 0.3782	 0.41110	 0.8739	 0.39723	 6	 6
0.470000	 0.3958	 0.42106	 0.9146	 0.40315	 7	 7
0.480000	 0.3988	 0.41542	 0.8951	 0.38338	 8	 8
0.490000	 0.4122	 0.42063	 0.9419	 0.39384	 9	 9
0.500000	 0.4051	 0.40509	 0.9701	 0.40301	 10	 10
0.510000	 0.3977	 0.38994	 0.9822	 0.40394	 11	 11
0.520000	 0.4318	 0.41522	 1.0390	 0.40987	 12	 12
0.530000	 0.4314	 0.40701	 1.0512	 0.40803	 13	 13
0.540000	 0.4472	 0.41411	 1.0633	 0.39967	 14	 14
0.550000	 0.4589	 0.41719	 1.1067	 0.40734	 15	 15
0.560000	 0.4832	 0.43140	 1.1647	 0.41572	 16	 16
0.570000	 0.4924	 0.43193	 1.1765	 0.40966	 17	 17
0.580000	 0.5310	 0.45778	 1.2540	 0.41897	 18	 18
0.590000	 0.5261	 0.44582	 1.2174	 0.39859	 19	 19
0.600000	 0.5289	 0.44075	 1.2325	 0.39700	 20	 20


Average of all Threads:

msd = 0.95280	 meanspd = 0.88150	 mu = 0.44075	 deff = 0.39700

