#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 0.6572	 328.59867	 0.3286	  0	 0
0.003000	 0.8018	 267.25944	 0.2673	  0	 0
0.004000	 0.9569	 239.23693	 0.2392	  0	 0
0.005000	 1.1221	 224.42609	 0.2244	  0	 0
0.006000	 1.3095	 218.25026	 0.2183	  0	 0
0.007000	 1.5155	 216.49732	 0.2165	  0	 0
0.008000	 1.7159	 214.49167	 0.2145	  0	 0
0.009000	 1.9234	 213.70731	 0.2137	  0	 0
0.010000	 2.1259	 212.58826	 0.2126	  0	 0
0.001000	 0.5592	 559.17873	 0.5592	  0	 0
0.002000	 0.7585	 379.25451	 0.3793	  0	 0
0.003000	 0.9717	 323.89929	 0.3239	  0	 0
0.004000	 1.1798	 294.95637	 0.2950	  0	 0
0.005000	 1.3973	 279.45496	 0.2795	  0	 0
0.006000	 1.6340	 272.33559	 0.2723	  0	 0
0.007000	 1.8552	 265.03387	 0.2650	  0	 0
0.008000	 2.0696	 258.70381	 0.2587	  0	 0
0.009000	 2.2969	 255.20630	 0.2552	  0	 0
0.010000	 2.5079	 250.78795	 0.2508	  0	 0
0.011000	 2.7230	 247.54363	 0.2475	  0	 0
0.012000	 2.9367	 244.72586	 0.2447	  0	 0
0.013000	 3.1630	 243.31150	 0.2433	  0	 0
0.014000	 3.3794	 241.38755	 0.2414	  0	 0
0.015000	 3.6012	 240.08168	 0.2401	  0	 0
0.016000	 3.8056	 237.85209	 0.2379	  0	 0
0.017000	 4.0204	 236.49493	 0.2365	  0	 0
0.018000	 4.2479	 235.99408	 0.2360	  0	 0
0.019000	 4.4614	 234.81237	 0.2348	  0	 0
0.020000	 4.6817	 234.08704	 0.2341	  0	 0
0.021000	 4.9251	 234.52807	 0.2345	  0	 0
0.022000	 5.1814	 235.51658	 0.2355	  0	 0
0.023000	 5.4363	 236.35991	 0.2364	  0	 0
0.024000	 5.6812	 236.71827	 0.2367	  0	 0
0.025000	 5.9339	 237.35719	 0.2374	  0	 0
0.026000	 6.1707	 237.33566	 0.2373	  0	 0
0.027000	 6.4067	 237.28698	 0.2373	  0	 0
0.028000	 6.6282	 236.72271	 0.2367	  0	 0
0.029000	 6.8585	 236.49900	 0.2365	  0	 0
0.030000	 7.0787	 235.95672	 0.2360	  0	 0
0.031000	 7.3200	 236.12840	 0.2361	  0	 0
0.032000	 7.5567	 236.14738	 0.2361	  0	 0
0.033000	 7.7784	 235.70788	 0.2357	  0	 0
0.034000	 8.0028	 235.37669	 0.2354	  0	 0
0.035000	 8.2285	 235.10120	 0.2351	  0	 0
0.036000	 8.4635	 235.09847	 0.2351	  0	 0
0.037000	 8.7054	 235.28148	 0.2353	  0	 0
0.038000	 8.9463	 235.42786	 0.2354	  0	 0
0.039000	 9.1847	 235.50423	 0.2355	  0	 0
0.040000	 9.4019	 235.04847	 0.2350	  0	 0
0.041000	 9.5937	 233.99184	 0.2340	  1	 1
0.042000	 9.7958	 233.23289	 0.2332	  2	 2
0.043000	 10.0086	 232.75813	 0.2328	  3	 3
0.044000	 10.2080	 232.00101	 0.2320	  4	 4
0.045000	 10.4163	 231.47353	 0.2315	  5	 5
0.046000	 10.6336	 231.16497	 0.2312	  6	 6
0.047000	 10.8311	 230.44860	 0.2304	  7	 7
0.048000	 11.0161	 229.50293	 0.2295	  8	 8
0.049000	 11.1987	 228.54508	 0.2285	  9	 9
0.050000	 11.3903	 227.80641	 0.2278	  10	 10
0.051000	 11.5550	 226.56939	 0.2266	  11	 11
0.052000	 11.7200	 225.38512	 0.2254	  12	 12
0.053000	 11.9013	 224.55289	 0.2246	  13	 13
0.054000	 12.0903	 223.89476	 0.2239	  14	 14
0.055000	 12.2914	 223.48057	 0.2235	  15	 15
0.056000	 12.5056	 223.31490	 0.2233	  16	 16
0.057000	 12.7262	 223.26753	 0.2233	  17	 17
0.058000	 12.9313	 222.95296	 0.2230	  18	 18
0.059000	 13.1077	 222.16390	 0.2222	  19	 19
0.060000	 13.2727	 221.21100	 0.2212	  20	 20


Average of all Threads:

meanx = 13.27266	 meanspeed = 221.21100	 mu = 0.22121

