#xpositions	 ypositions
0.66890	 -0.49986
0.17404	 -0.23841
0.07370	 -0.72383
0.47118	 0.36124
0.79161	 0.55039
0.43018	 -1.02213
0.10988	 0.44220
0.48118	 0.99874
0.19131	 0.54476
0.65041	 -0.14695
0.45379	 0.88729
0.53646	 0.96006
0.38620	 0.99894
0.47579	 -0.27387
0.88122	 0.74128
0.47417	 0.59829
0.83005	 -0.44743
0.35756	 0.88155
0.61416	 0.06863
0.31174	 -0.12576
0.55562	 -0.36079
0.94739	 0.19282
0.23503	 -0.94045
0.76066	 0.79743
0.45070	 0.86038
0.46635	 -0.81152
0.96712	 -0.04918
0.32369	 -0.01699
0.13922	 0.75735
0.44098	 0.04596
0.92346	 -0.64362
0.31379	 0.97380
0.64557	 -0.79902
0.66395	 0.28923
0.74065	 0.38837
0.19894	 -0.62807
0.83160	 -0.31404
0.63643	 0.49440
0.63059	 -0.78560
0.49409	 -0.65755
0.28707	 -0.85969
0.78216	 0.49786
0.68383	 -0.39517
0.42068	 -0.68069
0.77771	 0.05207
0.11149	 0.68897
0.91980	 -0.26369
0.57121	 0.04789
0.92786	 -0.66255
0.31268	 -0.39954
0.68678	 -0.90422
0.86517	 -0.56675
0.25155	 0.02146
0.83127	 -0.20578
0.27575	 0.83907
0.52794	 -0.04641
0.92547	 0.88883
0.96592	 0.05936
0.66471	 -0.87199
0.93163	 1.04147
0.54185	 0.56507
0.09987	 0.32658
0.28266	 0.55836
0.23094	 0.76337
0.10010	 -0.80133
0.67502	 0.21421
0.68061	 -1.00523
0.67924	 -0.50733
0.50577	 -0.18420
0.31158	 -0.64807
0.19716	 0.04236
0.59418	 -0.64242
0.84521	 -0.95352
0.23399	 -0.14609
0.59146	 0.39715
0.15517	 -0.46342
0.53800	 0.96425
0.57147	 -0.99261
0.41672	 0.04176
0.24882	 -0.88321
0.34410	 -0.76717
0.01984	 0.04264
0.71495	 -0.44578
0.90718	 -0.94773
0.86483	 0.50343
0.92053	 0.49420
0.41842	 -0.02956
0.33798	 -0.46182
0.56554	 0.29309
0.25682	 -0.10528
0.71967	 0.12518
0.39990	 0.39075
0.28774	 0.24256
0.84361	 -0.61630
0.47970	 -0.86996
0.16130	 0.03385
0.45628	 0.12428
0.92910	 -0.27060
0.77653	 0.36700
0.79812	 0.58399
0.23613	 -0.80458
0.84762	 0.72151
0.94946	 -0.39950
0.87260	 0.89263
0.32419	 -0.25881
0.69866	 0.00640
0.48452	 0.02658
0.08548	 -0.31619
0.73499	 0.85539
0.84872	 -0.56206
0.62798	 0.52581
0.93453	 -0.50558
0.92760	 0.77068
0.64807	 -0.59935
0.22206	 0.15191
0.42165	 -0.56568
0.79470	 -0.52268
0.11378	 -0.25354
0.28569	 0.81977
0.80854	 0.18635
0.83750	 -0.32028
0.75655	 -0.08010
0.92110	 -0.64452
0.30201	 0.36858
0.61817	 0.95566
0.84535	 -0.18060
0.92686	 -0.28941
0.70557	 0.36704
0.53611	 0.18728
0.37167	 0.86907
0.54195	 0.16565
0.79551	 -0.08476
0.36464	 -0.14179
0.30091	 0.13223
0.37382	 -0.88832
0.48730	 -0.02297
0.68265	 -0.18983
0.23775	 0.56572
0.23148	 -1.02693
0.89040	 -0.60951
0.73278	 0.03364
0.21010	 -0.69609
0.68290	 -1.01767
0.70065	 -0.45175
0.15148	 0.60701
0.70560	 -0.91100
0.63900	 -0.34595
0.08795	 0.00843
0.92525	 -0.63295
0.43648	 -0.55195
0.41827	 -0.48845
0.79682	 -0.07030
0.56412	 1.03478
0.66991	 0.99066
0.10129	 0.32436
0.74052	 0.63131
0.35694	 0.24926
0.79454	 -0.13429
0.89337	 -0.95842
0.42218	 0.45141
0.41114	 -0.75143
0.81822	 0.90484
0.74177	 0.02343
0.19371	 0.13836
0.39840	 0.18976
0.56321	 -0.01999
0.25972	 -0.32879
0.80782	 -0.71613
0.55530	 0.75271
0.82275	 0.32526
0.26107	 0.62434
0.73565	 0.06646
0.37895	 -0.55839
0.71521	 -0.17042
0.56889	 -0.88330
0.69349	 -0.23298
0.65184	 0.11444
0.61533	 -0.76661
0.89803	 0.53764
0.93216	 0.43945
0.35491	 0.66582
0.94578	 0.37272
0.57560	 0.23642
0.32123	 -0.22990
0.28338	 -0.70922
0.84522	 -0.33229
0.93337	 -0.89790
0.38431	 0.90992
0.24601	 -0.26738
0.09892	 -0.47938
0.30140	 0.08272
0.94314	 -0.36017
0.86698	 -0.70082
0.46933	 -0.80451
0.21787	 0.81280
0.67417	 1.03164
0.23597	 -0.83572
0.88441	 -0.96072
0.75894	 -0.41794
0.57678	 0.01715
