#xpositions	 ypositions
0.28175	 0.06186
0.90639	 0.13982
0.04896	 -0.09909
0.13011	 0.12542
0.99515	 -0.18503
0.24207	 0.32051
0.03932	 -0.17390
0.39560	 -0.05683
0.28585	 0.25075
0.79398	 0.02192
0.05307	 -0.00955
0.24702	 -0.02010
0.24723	 -0.33172
0.13089	 0.05646
0.29434	 0.34772
0.08271	 0.08177
0.29818	 -0.28474
0.10332	 0.25278
0.93715	 -0.08860
0.35600	 0.31307
0.31755	 0.29594
0.37820	 0.14330
0.13750	 0.26254
0.24881	 -0.02743
0.33839	 0.15408
0.31067	 -0.26425
0.41592	 0.17667
0.39369	 -0.08070
0.34481	 0.30597
0.95651	 0.10460
0.10738	 0.20617
0.27568	 0.07956
0.27589	 0.15636
0.30254	 -0.08657
0.17814	 -0.11786
0.08058	 0.07133
0.43032	 0.18481
0.10140	 0.11060
0.47578	 -0.12493
0.04342	 0.03649
0.35074	 0.14078
0.96116	 -0.06001
0.21514	 0.08746
0.12334	 0.30563
0.51745	 0.02664
0.67539	 0.02258
0.19746	 -0.15487
0.36468	 0.24262
0.56363	 0.09212
0.04232	 0.24111
0.22948	 -0.01327
0.62687	 0.02135
0.56769	 -0.10070
0.77757	 -0.03312
0.43203	 0.03273
0.15269	 -0.21006
0.81951	 -0.02598
0.10653	 -0.16807
0.20885	 0.28285
0.42180	 -0.01148
0.33450	 0.13494
0.50558	 -0.11132
0.86968	 -0.03310
0.60821	 0.02298
0.19093	 -0.09924
0.15264	 0.06605
0.89584	 -0.13238
0.46421	 0.09586
0.25574	 0.03818
0.21550	 -0.21985
0.34455	 0.27272
0.18129	 -0.27199
0.18376	 -0.13313
0.27126	 0.05504
0.22002	 0.19921
0.02890	 -0.07086
0.53197	 -0.10123
0.24226	 -0.30566
0.50929	 -0.13438
0.06363	 -0.20793
0.32174	 -0.10461
0.30127	 0.30097
0.26373	 0.31279
0.16839	 -0.30542
0.52898	 -0.02062
0.62233	 0.01619
0.40464	 -0.16753
0.24261	 0.26733
0.23757	 -0.32864
0.92199	 0.07084
0.13253	 0.16460
0.12914	 0.01710
0.05210	 0.24742
0.17700	 0.07636
0.30232	 -0.22311
0.92236	 -0.07679
0.20204	 -0.09400
0.51649	 0.05485
0.67669	 0.01106
0.01961	 0.05267
