#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0161	 0.80421	 0.0318	 0.78785	 0	 0
0.019998	 0.0094	 0.23513	 0.0588	 0.73403	 0	 0
0.029997	 0.0113	 0.18803	 0.0888	 0.73919	 0	 0
0.039998	 0.0290	 0.36235	 0.0945	 0.58568	 0	 0
0.049998	 0.0371	 0.37107	 0.1071	 0.52859	 0	 0
0.059998	 0.0388	 0.32336	 0.1184	 0.48710	 0	 0
0.069998	 0.0498	 0.35582	 0.1315	 0.46094	 0	 0
0.079998	 0.0432	 0.27018	 0.1310	 0.40362	 0	 0
0.089998	 0.0519	 0.28814	 0.1463	 0.39904	 0	 0
0.099998	 0.0530	 0.26482	 0.1559	 0.38264	 0	 0
0.109998	 0.0646	 0.29365	 0.1645	 0.36434	 0	 0
0.119998	 0.0632	 0.26324	 0.1787	 0.36398	 0	 0
0.129998	 0.0701	 0.26961	 0.1923	 0.36036	 0	 0
0.139998	 0.0661	 0.23595	 0.2055	 0.35915	 0	 0
0.149997	 0.0656	 0.21873	 0.1948	 0.31757	 0	 0
0.159997	 0.0768	 0.23999	 0.2043	 0.30994	 0	 0
0.169997	 0.0864	 0.25421	 0.2092	 0.29669	 0	 0
0.179997	 0.1007	 0.27967	 0.2461	 0.32780	 0	 0
0.189997	 0.1058	 0.27832	 0.2553	 0.32118	 0	 0
0.199997	 0.1126	 0.28141	 0.2730	 0.32540	 0	 0
0.209997	 0.0969	 0.23060	 0.2984	 0.34410	 0	 0
0.219997	 0.0877	 0.19941	 0.2771	 0.30615	 0	 0
0.229997	 0.0971	 0.21117	 0.2917	 0.30680	 0	 0
0.239997	 0.1157	 0.24097	 0.2984	 0.29689	 0	 0
0.249997	 0.1159	 0.23185	 0.3284	 0.31499	 0	 0
0.259997	 0.1082	 0.20814	 0.3330	 0.30897	 0	 0
0.269997	 0.0904	 0.16736	 0.3520	 0.31836	 0	 0
0.279997	 0.0990	 0.17671	 0.3446	 0.29896	 0	 0
0.289997	 0.0898	 0.15483	 0.3445	 0.29000	 0	 0
0.299997	 0.0833	 0.13880	 0.3834	 0.31374	 0	 0
0.010000	 0.0520	 2.60001	 0.1436	 3.52321	 0	 0
0.020000	 0.0461	 1.15302	 0.1551	 1.91195	 0	 0
0.030000	 0.0482	 0.80396	 0.1554	 1.27596	 0	 0
0.040000	 0.0494	 0.61714	 0.1501	 0.92282	 0	 0
0.050000	 0.0549	 0.54934	 0.1504	 0.73670	 0	 0
0.060000	 0.0941	 0.78413	 0.1683	 0.66445	 0	 0
0.070000	 0.0904	 0.64599	 0.1601	 0.54252	 0	 0
0.080000	 0.0935	 0.58446	 0.1665	 0.49287	 0	 0
0.090000	 0.0926	 0.51450	 0.1692	 0.44631	 0	 0
0.100000	 0.1024	 0.51208	 0.1697	 0.39813	 0	 0
0.110000	 0.1070	 0.48636	 0.1836	 0.39129	 0	 0
0.120000	 0.1006	 0.41901	 0.1844	 0.36317	 0	 0
0.130000	 0.0855	 0.32885	 0.1991	 0.36878	 0	 0
0.140000	 0.0726	 0.25920	 0.1934	 0.33597	 0	 0
0.150000	 0.0906	 0.30199	 0.2118	 0.33929	 0	 0
0.160000	 0.0764	 0.23873	 0.2179	 0.33130	 0	 0
0.170000	 0.0668	 0.19637	 0.2152	 0.30984	 0	 0
0.180000	 0.0690	 0.19154	 0.2220	 0.30172	 0	 0
0.190000	 0.0937	 0.24648	 0.2447	 0.31039	 0	 0
0.200000	 0.0992	 0.24793	 0.2495	 0.29953	 0	 0
0.210000	 0.0922	 0.21952	 0.2582	 0.29723	 1	 1
0.220000	 0.0825	 0.18755	 0.2663	 0.29490	 2	 2
0.230000	 0.0707	 0.15372	 0.2949	 0.31507	 3	 3
0.240000	 0.0955	 0.19897	 0.3075	 0.31084	 4	 4
0.250000	 0.0852	 0.17047	 0.3026	 0.29530	 5	 5
0.260000	 0.0901	 0.17327	 0.3059	 0.28635	 6	 6
0.270000	 0.0677	 0.12540	 0.2811	 0.25602	 7	 7
0.280000	 0.0668	 0.11925	 0.2932	 0.25778	 8	 8
0.290000	 0.0800	 0.13794	 0.3325	 0.28112	 9	 9
0.300000	 0.0792	 0.13192	 0.3521	 0.28817	 10	 10
0.310000	 0.1111	 0.17920	 0.3472	 0.27002	 11	 11
0.320000	 0.1171	 0.18302	 0.3618	 0.27191	 12	 12
0.330000	 0.1101	 0.16686	 0.3337	 0.24361	 13	 13
0.340000	 0.1108	 0.16294	 0.3605	 0.25604	 14	 14
0.350000	 0.1113	 0.15896	 0.3672	 0.25347	 15	 15
0.360000	 0.1387	 0.19262	 0.3777	 0.24897	 16	 16
0.370000	 0.1374	 0.18573	 0.3884	 0.24964	 17	 17
0.380000	 0.1401	 0.18437	 0.4074	 0.25511	 18	 18
0.390000	 0.1336	 0.17131	 0.4158	 0.25509	 19	 19
0.400000	 0.1403	 0.17537	 0.4148	 0.24696	 20	 20


Average of all Threads:

msd = 0.39513	 meanspd = 0.35073	 mu = 0.17537	 deff = 0.24696

